"Subject" "Activity" "TimeBodyAccelerationMeanX" "TimeBodyAccelerationMeanY" "TimeBodyAccelerationMeanZ" "TimeBodyAccelerationStdX" "TimeBodyAccelerationStdY" "TimeBodyAccelerationStdZ" "TimeGravityAccelerationMeanX" "TimeGravityAccelerationMeanY" "TimeGravityAccelerationMeanZ" "TimeGravityAccelerationStdX" "TimeGravityAccelerationStdY" "TimeGravityAccelerationStdZ" "TimeBodyAccelerationJerkMeanX" "TimeBodyAccelerationJerkMeanY" "TimeBodyAccelerationJerkMeanZ" "TimeBodyAccelerationJerkStdX" "TimeBodyAccelerationJerkStdY" "TimeBodyAccelerationJerkStdZ" "TimeBodyGyroMeanX" "TimeBodyGyroMeanY" "TimeBodyGyroMeanZ" "TimeBodyGyroStdX" "TimeBodyGyroStdY" "TimeBodyGyroStdZ" "TimeBodyGyroJerkMeanX" "TimeBodyGyroJerkMeanY" "TimeBodyGyroJerkMeanZ" "TimeBodyGyroJerkStdX" "TimeBodyGyroJerkStdY" "TimeBodyGyroJerkStdZ" "TimeBodyAccelerationMagMean" "TimeBodyAccelerationMagStd" "TimeGravityAccelerationMagMean" "TimeGravityAccelerationMagStd" "TimeBodyAccelerationJerkMagMean" "TimeBodyAccelerationJerkMagStd" "TimeBodyGyroMagMean" "TimeBodyGyroMagStd" "TimeBodyGyroJerkMagMean" "TimeBodyGyroJerkMagStd" "FrequencyBodyAccelerationMeanX" "FrequencyBodyAccelerationMeanY" "FrequencyBodyAccelerationMeanZ" "FrequencyBodyAccelerationStdX" "FrequencyBodyAccelerationStdY" "FrequencyBodyAccelerationStdZ" "FrequencyBodyAccelerationJerkMeanX" "FrequencyBodyAccelerationJerkMeanY" "FrequencyBodyAccelerationJerkMeanZ" "FrequencyBodyAccelerationJerkStdX" "FrequencyBodyAccelerationJerkStdY" "FrequencyBodyAccelerationJerkStdZ" "FrequencyBodyGyroMeanX" "FrequencyBodyGyroMeanY" "FrequencyBodyGyroMeanZ" "FrequencyBodyGyroStdX" "FrequencyBodyGyroStdY" "FrequencyBodyGyroStdZ" "FrequencyBodyAccelerationMagMean" "FrequencyBodyAccelerationMagStd" "FrequencyBodyAccelerationJerkMagMean" "FrequencyBodyAccelerationJerkMagStd" "FrequencyBodyGyroMagMean" "FrequencyBodyGyroMagStd" "FrequencyBodyGyroJerkMagMean" "FrequencyBodyGyroJerkMagStd"
7 "WALKING" 0.273685674 -0.01098882206 -0.08824035855 -0.663576213 -0.59010292075 -0.46378058047 0.7845023585 -0.06000718881 -0.021317119115 -0.969130737 -0.960397894 -0.9177457955 0.1089307915 0.056182793715 -0.00742602562 -0.680680742 -0.648035796435 -0.653820686624 -0.0696605251 -0.0475908206 0.07887877835 -0.7298161055 -0.681202591 -0.712959534 -0.1110776722 -0.061881353328 -0.080798316 -0.71315052875 -0.6927496877 -0.7821834205 -0.57042570465 -0.57216685175 -0.57042570465 -0.57216685175 -0.65687471415 -0.579819527335 -0.64643691295 -0.634541052 -0.732664503 -0.67164831005 -0.6633316335 -0.6067436249 -0.54266416735 -0.664273042 -0.6089810215 -0.4659650611 -0.692863638 -0.67228977785 -0.6351218045 -0.69785127425 -0.6449734652 -0.67088023635 -0.6899846985 -0.6650436499 -0.710984859 -0.7458989905 -0.6957544585 -0.741461733 -0.5751302557 -0.6394325265 -0.574262465085 -0.5901301828 -0.663356752 -0.681261223 -0.68597910065 -0.67667471985
7 "WALKING_DOWNSTAIRS" 0.254309271612903 -0.0160388989096774 -0.102680747193548 -0.703983470322581 -0.677731483 -0.619933541322581 0.394957080645161 0.0110641945483871 0.278486668567742 -0.933211608064516 -0.949896261290323 -0.954207238064516 0.133344845774194 0.00853508322451613 -0.0652098538387097 -0.729164907419355 -0.729127097064516 -0.761729849193548 -0.0273998053483871 -0.128334284870968 0.146526049516129 -0.786941557741936 -0.739043536096774 -0.776532632258065 -0.0808890877935484 -0.0416391083383871 -0.0701315596741935 -0.790122928706452 -0.744530329767742 -0.836754682258064 -0.662132070451613 -0.632222228870968 -0.662132070451613 -0.632222228870968 -0.739887270774194 -0.672435336941935 -0.715678747677419 -0.701981106774194 -0.792142763548387 -0.723785504774194 -0.713030173870968 -0.687694206677419 -0.676395168493548 -0.70090285483871 -0.693878279354839 -0.620407647677419 -0.741238819032258 -0.743504573870968 -0.748018584483871 -0.740957350451613 -0.731820149322581 -0.773809380129032 -0.751496867419355 -0.718637978180645 -0.770005643225806 -0.799461451290323 -0.756095636451613 -0.799999991290323 -0.641895326651613 -0.685128618483871 -0.679736126677419 -0.665540517096774 -0.719884926483871 -0.743481579032258 -0.735234866741935 -0.728808239387097
7 "WALKING_UPSTAIRS" 0.280013969803922 -0.0200810624294118 -0.111684753443137 -0.625340567960784 -0.599975089298039 -0.512768731723529 0.676069557843137 -0.0406122493088235 0.0706296536413922 -0.974356340588235 -0.964364573333333 -0.940766991372549 0.0653923794705882 0.0278819640372549 0.018808389964902 -0.652764276078431 -0.664443539803922 -0.693411392862745 -0.0694160605235294 -0.0600970610392157 0.146033261823529 -0.737100837254902 -0.674679643901961 -0.712719879803922 -0.103118212303922 -0.0288335952588235 -0.0727611310564706 -0.729952102429412 -0.69955271172549 -0.782681018823529 -0.566159540254902 -0.556214268078431 -0.566159540254902 -0.556214268078431 -0.661304650968627 -0.586051337019608 -0.638795797196078 -0.638212541205882 -0.737836228627451 -0.685247805413726 -0.634959161392157 -0.617630002313725 -0.576357485235294 -0.622272664980392 -0.616807431666667 -0.517894860394118 -0.674703202682353 -0.6839892802 -0.673641492509804 -0.661127732811765 -0.66586613372549 -0.712232124941176 -0.689580519058824 -0.660219232711765 -0.70171957372549 -0.754112818823529 -0.688772454392157 -0.744134724705882 -0.559183340823529 -0.624154319372549 -0.587432257943529 -0.587679837039216 -0.661224720824902 -0.688414784901961 -0.695670354627451 -0.695235695784314
8 "LAYING" 0.296897092727273 -0.0225691506090909 -0.124838267272727 -0.846057316363636 -0.702415691818182 -0.865496512727273 0.664191511818182 0.162267607272727 0.158281224454545 -0.963451178181818 -0.944060757272727 -0.95913253 0.0104989047272727 0.0244685088663636 -0.00763274644181818 -0.864265386363636 -0.759320505454545 -0.916095790909091 -0.0422427640909091 -0.0844377910163636 0.0324951500909091 -0.82820974 -0.830145757272727 -0.826204801818182 -0.103729806454545 -0.0354156479090909 -0.0606877017909091 -0.834200655272727 -0.886036592727273 -0.891155112727273 -0.798009494272727 -0.815871384545455 -0.798009494272727 -0.815871384545455 -0.837182387818182 -0.844821286363636 -0.748506704372727 -0.807206904545455 -0.867990788181818 -0.898012682727273 -0.849544074545455 -0.725913875454545 -0.887304740909091 -0.844643851818182 -0.709464320909091 -0.864501651818182 -0.87083643 -0.788049829736364 -0.914202725454545 -0.869690708181818 -0.744696465454545 -0.916684837272727 -0.803625972181818 -0.850122094545455 -0.842703511818182 -0.836515447272727 -0.82030606 -0.837049606363636 -0.811140914363636 -0.847967900909091 -0.841142135454545 -0.849556295454545 -0.825587388181818 -0.830023000909091 -0.893043585454545 -0.912359388181818
8 "SITTING" 0.278004771876712 -0.0147979098342466 -0.112719206821918 -0.497089993808219 -0.245710030794521 -0.40830281980274 0.667495819726027 -0.0153519999863014 0.0450195342367123 -0.949188613917808 -0.946854393287671 -0.919623254479452 0.0790976263972603 0.00321762812328767 -0.00232236003068493 -0.46771726080411 -0.368401034 -0.590029759961644 0.0123406733287671 -0.0957205493246575 0.0756526500356164 -0.592969639920548 -0.485868952030137 -0.422789887627397 -0.137003324752055 -0.0187814735082192 0.00301242599315069 -0.623060175308219 -0.601211073673425 -0.638507879630137 -0.374810155127397 -0.464218415676712 -0.374810155127397 -0.464218415676712 -0.433115875264384 -0.464864515589041 -0.375125286248767 -0.497758992405479 -0.602584943164384 -0.643704959068493 -0.485586559767123 -0.273051724575342 -0.456369702134247 -0.503495806730137 -0.280748516 -0.431564937776712 -0.485689509723288 -0.406598415994521 -0.555375823061644 -0.497326003089041 -0.371026515 -0.62327238099726 -0.532870510520548 -0.475444661986301 -0.434061834931507 -0.614260546136986 -0.498858982567123 -0.475172529347945 -0.401699869780822 -0.589275059438356 -0.418654214450685 -0.535203882465753 -0.526476110309589 -0.568220189041096 -0.629708109616438 -0.689220338835616
8 "STANDING" 0.2696268325 -0.0161414404651786 -0.108381346803571 -0.684903626785714 -0.492216249107143 -0.647802764196429 0.559422290178571 0.116604849154286 0.157750809910714 -0.94775825 -0.96063301375 -0.941255602410714 0.0854141001878571 0.00294042580892857 0.0168675327580357 -0.701622565714286 -0.576202738932143 -0.778097197303571 0.0167012877678571 -0.0902730920285714 0.0761671141607143 -0.705654464232143 -0.680459995946429 -0.620152493875 -0.129413179 -0.0129297095714286 -0.01978032565 -0.729735376517857 -0.774426137375 -0.784701804285714 -0.597999632946429 -0.671380218089286 -0.597999632946429 -0.671380218089286 -0.661632859841071 -0.689903040535714 -0.584170847 -0.676615260821429 -0.756453106678571 -0.796120164821429 -0.688432303571429 -0.511926432857143 -0.691401774303571 -0.684496691285714 -0.514472848928571 -0.652737805732143 -0.712394338392857 -0.609841817648214 -0.762096214142857 -0.717334624196429 -0.569483857714286 -0.7925979922 -0.667895851782143 -0.700238835019643 -0.644108651510714 -0.719109095857143 -0.672197422928571 -0.648712107321429 -0.6440007565625 -0.741218573696429 -0.661804463728571 -0.7321578115 -0.707459925678571 -0.711941710473214 -0.785267128392857 -0.826386619821429
8 "WALKING" 0.274207030289855 -0.0201306240565217 -0.095931746915942 -0.554968130114493 -0.30842556773913 -0.408599046637681 0.693106020724638 -0.0202143003043478 0.0278858935608696 -0.95646663057971 -0.940269899275362 -0.896190280289855 0.108415396057971 -0.0176090747315652 -0.0419663418497101 -0.555457527072464 -0.428989284550725 -0.609269149985507 0.0186513375869565 -0.0745676202724638 0.0440056596681159 -0.684049116913043 -0.553612375814493 -0.463843925402899 -0.0993131763521739 -0.0563668892898551 -0.107363349471014 -0.688447951956522 -0.658684674536812 -0.656710750434783 -0.416562801865217 -0.517264033475362 -0.416562801865217 -0.517264033475362 -0.489490655069275 -0.551140235031884 -0.465225539375362 -0.58715923884058 -0.653076029826087 -0.704978905550725 -0.576008624956522 -0.336640727826087 -0.485364243507246 -0.549957636814493 -0.339420493521739 -0.416900171907246 -0.582610172652174 -0.472313039391304 -0.592726523489855 -0.567960839956522 -0.422277877089855 -0.625556969057971 -0.62468438757971 -0.554652049318841 -0.475870599653623 -0.704318816724638 -0.558428009368116 -0.511443421362319 -0.483560004844928 -0.616245731643478 -0.51305969115942 -0.607928944492754 -0.612820608956522 -0.644815346594203 -0.689997207584058 -0.74684526984058
8 "WALKING_DOWNSTAIRS" 0.256147460306452 -0.020740469583871 -0.104797055596774 -0.607912660193548 -0.376882995209677 -0.527801904645161 0.659808350322581 0.0513797042903226 0.104706151240694 -0.961415700483871 -0.946433500693548 -0.932277394193548 0.0664710611290323 -0.00227493329790322 -0.0446653889848387 -0.593522174040323 -0.484551576709677 -0.705311599290323 -0.014766183023871 -0.110753968801613 0.0716167130112903 -0.657230957016129 -0.570316558603226 -0.543394255887097 -0.0632696520983871 -0.0728820714874193 -0.103795222758065 -0.675434051032258 -0.710414431016129 -0.716979984096774 -0.497090143967742 -0.579160980193548 -0.497090143967742 -0.579160980193548 -0.569639966980645 -0.569239562903226 -0.49794425 -0.574706202456452 -0.697272655435484 -0.72857778516129 -0.588065630229032 -0.395903528548387 -0.571432683645161 -0.617418304564516 -0.408179911096774 -0.543597912193548 -0.598017441887097 -0.509545504370968 -0.674733179983871 -0.627065296193548 -0.493758879477419 -0.735322322822581 -0.595404316483871 -0.580404210254839 -0.552054326284355 -0.678293357209677 -0.569017153608064 -0.585079756419355 -0.535728567596774 -0.673140244854839 -0.540745610354839 -0.61315801816129 -0.605665051709677 -0.628539088758065 -0.712719032903226 -0.771603436709677
8 "WALKING_UPSTAIRS" 0.262255017 -0.0203897874 -0.1225717812 -0.387925147 -0.030120402 -0.3831250717 0.585360442 -0.04646419 0.12293687754 -0.957895844 -0.965546468 -0.938216955 0.1389952043 0.09291124696 -0.05539871918 -0.3787966642 -0.174609116 -0.5316696785 -0.0733968358 -0.0609159443 0.038630466449 -0.4536157828 -0.41698104366 -0.332503369 -0.0331793111 -0.0373227731 -0.0980398086 -0.476603014 -0.5449815554 -0.5444771506 -0.2465201128 -0.36259323046 -0.2465201128 -0.36259323046 -0.3153422804 -0.3432388814 -0.2512006422 -0.4127921747 -0.509764852 -0.5883888415 -0.3944950637 -0.099939262 -0.41124092755 -0.3876409614 -0.0566067691 -0.41747157752 -0.4043636359 -0.2666851303 -0.5036670141 -0.408201362 -0.1321602442 -0.5584818197 -0.3828569344 -0.4310483077 -0.3594403582 -0.4787388558 -0.4143804859 -0.3877613897 -0.3010514348 -0.5001682396 -0.2915102382 -0.428696918 -0.4437756875 -0.4964618397 -0.5740378551 -0.635813588
9 "LAYING" 0.254091668333333 -0.0195593974090476 -0.0994157403095238 -0.698921504214286 -0.720173535 -0.681122486 0.510931889285714 -0.0358138754428571 0.278358059307619 -0.920503936428571 -0.95924576047619 -0.912875553738095 0.0839211201071429 -0.00363076477142857 -0.0143750796047619 -0.728900280619048 -0.788682499047619 -0.822731618809524 -0.0963851669047619 -0.0989242673711905 0.12446766919381 -0.786951216666667 -0.786372893095238 -0.736749402857143 -0.0558677444904762 -0.0478458450619048 -0.0483414469833333 -0.844300792619048 -0.849703560714286 -0.832294893571429 -0.667867783492857 -0.684773293904762 -0.667867783492857 -0.684773293904762 -0.756565489071429 -0.748366572190476 -0.697205974952381 -0.770793562619048 -0.845219928333333 -0.85605337 -0.722544517611905 -0.73946160047619 -0.738946557666667 -0.690568514130952 -0.728205466666667 -0.676055582045238 -0.752574864285714 -0.801669 -0.81238372952381 -0.729361250714286 -0.789548290714286 -0.831716400714286 -0.766906740714286 -0.792499013333333 -0.746266223285714 -0.795298053809524 -0.785773501595238 -0.758714434761905 -0.689473433214286 -0.732169223635714 -0.743755248761905 -0.755951298333333 -0.798911486428571 -0.792159600238095 -0.858065400714286 -0.863968958809524
9 "SITTING" 0.26915386 -0.0178720464341429 -0.0973047614857143 -0.572551006285714 -0.600188822914286 -0.582446834742286 0.801142968428571 -0.0527849626441429 0.0780571205915714 -0.977960632714286 -0.956709220142857 -0.925551656571429 0.128714237838571 -0.0336624355054286 -0.00637967992371429 -0.6016445147 -0.700882091714286 -0.751019624 -0.0774261962428571 -0.0447046597095714 0.120913008157143 -0.712137138142857 -0.721938319428571 -0.626326540815429 -0.101980962308571 -0.0509274489642857 -0.0639412559197143 -0.778431592571429 -0.805343862714286 -0.768225402 -0.538162955485714 -0.576413076952286 -0.538162955485714 -0.576413076952286 -0.650298327857143 -0.627108762428571 -0.598013379237143 -0.685201186428571 -0.789007964285714 -0.81425761 -0.588411472071429 -0.632302956928571 -0.644741301142857 -0.567700265628571 -0.609709474428571 -0.582718709086857 -0.638564456785714 -0.721702770285714 -0.731786847642857 -0.599617913657143 -0.699716033685714 -0.768858961142857 -0.671966413357143 -0.729474388 -0.660196797428571 -0.726928879114286 -0.720970308285714 -0.65155710426 -0.575632398414286 -0.644563326571429 -0.629303225885714 -0.626845001057143 -0.725453419 -0.713784895357143 -0.813501155428571 -0.828946684142857
9 "STANDING" 0.274467588 -0.01996135294754 -0.10228313894 -0.5155534928 -0.51098503946 -0.42523558641 0.4943277512 -0.042441076022 0.14283112854 -0.9644826562 -0.9546186852 -0.9408593322 0.080441306 0.020569191062 0.00723554489 -0.5178397231 -0.6251672148 -0.6654251836 -0.020371819364 -0.071061510108 0.070177651822 -0.626193327 -0.6220202852 -0.4801864757212 -0.0704247234868 -0.059209919988 -0.033935567528 -0.7318869846 -0.7410630712 -0.7000125398 -0.44462553083892 -0.551315389 -0.44462553083892 -0.551315389 -0.55393952712 -0.56271155698 -0.466714475264 -0.6315514264 -0.7248917976 -0.7641592118 -0.53686172096 -0.5598543732 -0.52756749548 -0.5091759966 -0.5189130536 -0.417397193416 -0.574711892846 -0.6555018536 -0.64965330844 -0.5046014013478 -0.61875716186 -0.6798643096 -0.5857709938 -0.636524467 -0.530135093734 -0.6424473074 -0.6188300239 -0.5147423478 -0.53956485978 -0.63008387628 -0.56417787032 -0.56489120214 -0.6719183518 -0.6708162556 -0.7612335406 -0.7849876912
9 "WALKING" 0.27911531 0.01056235 -0.059284912 -0.90669433 -0.84956897 -0.77939054 0.96160999 -0.060821273 0.14012217 -0.97100453 -0.92428255 -0.8585548 0.10988157 0.010466658 0.093535311 -0.87315937 -0.92669473 -0.92290952 0.013646726 -0.04968987 0.20412199 -0.88337266 -0.84898547 -0.92464437 -0.15713962 -0.017124033 -0.088110634 -0.86573351 -0.9005824 -0.93832956 -0.8636795 -0.80195694 -0.8636795 -0.80195694 -0.9238235 -0.84008809 -0.86464457 -0.79530777 -0.92503566 -0.85884213 -0.88033919 -0.88485138 -0.83418531 -0.91938369 -0.84187943 -0.76791551 -0.87075496 -0.92465934 -0.91252798 -0.88772208 -0.9347661 -0.93202408 -0.8329534 -0.85114101 -0.9110521 -0.89992817 -0.84864652 -0.93650341 -0.82386386 -0.82019116 -0.84005881 -0.83935352 -0.82306278 -0.81145655 -0.87754502 -0.84632554
9 "WALKING_DOWNSTAIRS" 0.280966985244898 -0.0245240455497959 -0.103008359195918 -0.427042900204082 -0.501555321408163 -0.372786462959184 0.630492481428571 -0.0584166576885714 0.0920618521734694 -0.95632223244898 -0.936472354897959 -0.912591590816327 0.0314045248428571 -0.00291041793714286 -0.0138504449693878 -0.479001660632653 -0.625703272204082 -0.668399491755102 -0.067694924122449 -0.095998408122449 0.119112728836735 -0.597584459591837 -0.572088028979592 -0.520408961285714 -0.135812571426531 -0.0287260720183673 -0.0649622635020408 -0.705715308571429 -0.715381590204082 -0.689071769183674 -0.381336607673469 -0.401711238979592 -0.381336607673469 -0.401711238979592 -0.543955190438775 -0.515463412444898 -0.448443968677551 -0.590033210204082 -0.707128816122449 -0.73000643122449 -0.469677809918367 -0.536539597265306 -0.498911535959184 -0.412821157959184 -0.519417290489796 -0.361062460408163 -0.531425857220408 -0.642432600938776 -0.644515723857143 -0.473476049918367 -0.634482420857143 -0.691677123469388 -0.566232308183673 -0.598736749204082 -0.535554064295918 -0.611631697877551 -0.563493878489796 -0.561598028040816 -0.41770085377551 -0.488601820877551 -0.516592410434694 -0.517994623897959 -0.628658483877551 -0.636898558163265 -0.730018815102041 -0.749617857755102
9 "WALKING_UPSTAIRS" 0.270630120131579 -0.0233015174340789 -0.104574948592105 -0.565609738552632 -0.5607917902 -0.474658712132895 0.777529484736842 -0.0423427912017105 0.0145540235210526 -0.959955888289474 -0.944497995131579 -0.912786117815789 0.0788353277881579 0.0469287646972368 0.0128559959481579 -0.573509628430263 -0.664462474039474 -0.707261339078947 -0.0843152181601316 -0.0714452030460526 0.107601026859211 -0.663711325789474 -0.652076717657895 -0.578898359786842 -0.0773504944473684 -0.0195246693013158 -0.0513916060986842 -0.755023051842105 -0.758339780131579 -0.737175027894737 -0.499875472342105 -0.554132193421053 -0.499875472342105 -0.554132193421053 -0.611209696159211 -0.602498885789474 -0.541321411577632 -0.649726523947368 -0.752491938026316 -0.771441484473684 -0.58622512843421 -0.595664777197368 -0.561887309468816 -0.558861290605263 -0.572175787065789 -0.470984660307895 -0.618457155486842 -0.68637557381579 -0.685825466013158 -0.566415583105263 -0.664046748131579 -0.727666618684211 -0.620605118381579 -0.665875842605263 -0.595198161263158 -0.679459255 -0.648457515407895 -0.615000511797368 -0.549948636065789 -0.627725681302632 -0.602590331863158 -0.605942316276316 -0.688017162894737 -0.686185947763158 -0.773822725131579 -0.784649776184211
10 "LAYING" 0.271381756190476 -0.0235100196428571 -0.0995788512857143 -0.568056511142857 -0.595827013619048 -0.696240231428571 0.259231785714286 -0.0703101224285714 -0.0576585595772857 -0.957042255238095 -0.946770743809524 -0.943205421428571 0.0482251153 0.0401734545666667 0.0395394899714286 -0.588150503047619 -0.629138639142857 -0.788233361904762 -0.0546047570476191 -0.0884705509 0.0899211744666667 -0.680866678333333 -0.719102362919048 -0.67063515047619 -0.120416358 -0.0440366482857143 -0.0478695912285714 -0.737997832857143 -0.824810986666667 -0.734884160952381 -0.557746076333333 -0.570654910952381 -0.557746076333333 -0.570654910952381 -0.638688692057143 -0.588363740571429 -0.603467508523809 -0.655475850714286 -0.784279228571429 -0.811754147142857 -0.582042295952381 -0.585483114904762 -0.706902118095238 -0.563656647714286 -0.628155673190476 -0.714983380952381 -0.599760421095238 -0.635167146571429 -0.76175685047619 -0.612937889238095 -0.649648363333333 -0.81421065952381 -0.645360867761905 -0.737190671904762 -0.636413701228571 -0.695008549380952 -0.711127545238095 -0.713315942857143 -0.564894409380952 -0.642366117147619 -0.57791826747619 -0.606442966523809 -0.700163940952381 -0.688193366142857 -0.81128630952381 -0.826879934761905
10 "SITTING" 0.279095336153846 -0.0175713829384615 -0.114604305730769 -0.560929044307692 -0.422378628076923 -0.580829365165385 0.780878644615385 -0.164550253846154 0.0603173962846154 -0.986795828076923 -0.973488460384615 -0.960740227307692 0.0322816810384615 0.0321707622307692 -0.0202544540346154 -0.522355774992308 -0.432950333807692 -0.746809562307692 0.000161296846153847 -0.11974465955 0.0794675872307692 -0.629253629603846 -0.516706930153846 -0.570901220153846 -0.116260530646154 0.00700266607692308 -0.0511438601423077 -0.656583400769231 -0.738846982307692 -0.666676809230769 -0.498846644653846 -0.553698398964461 -0.498846644653846 -0.553698398964461 -0.546147768730769 -0.492097290615385 -0.477927664576923 -0.571365304384615 -0.701851966923077 -0.741661561538462 -0.522496722076923 -0.414484760838462 -0.644766847307692 -0.578154783346154 -0.464634135807692 -0.581626759576923 -0.535461946315385 -0.461380209576923 -0.717778231923077 -0.552211337020769 -0.440470662488462 -0.775391383846154 -0.575895696153846 -0.606688069807692 -0.538834729730769 -0.647852738846154 -0.474282631153846 -0.621572382692308 -0.524428938769231 -0.641393695769231 -0.476911467807692 -0.518914784269231 -0.615411263423077 -0.616820145230769 -0.742944598076923 -0.758752704615385
10 "STANDING" 0.27075726 -0.0196844871106579 -0.118679955447368 -0.529707521052632 -0.484565702994737 -0.623567718924342 0.637551097894737 -0.220270105315789 0.0989955147184211 -0.947123524736842 -0.922808289868421 -0.918251146460526 0.0905216739868421 0.00115372650657895 -0.0174665043707895 -0.533912006471053 -0.576508672797368 -0.750771296315789 -0.0427936683507895 -0.0992802835359605 0.0994164071578947 -0.680075799052632 -0.611510226672368 -0.5865038361 -0.102539560290789 -0.0491970724598684 -0.0666060402205263 -0.7154766425 -0.773947278026316 -0.688025700565789 -0.494909428305263 -0.518044512013158 -0.494909428305263 -0.518044512013158 -0.587306867128421 -0.546409059763158 -0.517883339693421 -0.621626349574737 -0.740141945263158 -0.77466566868421 -0.534761967328947 -0.497565464939474 -0.655265631289474 -0.528663395771053 -0.511954324883158 -0.639262665026316 -0.552558428989474 -0.586111141519737 -0.721649150381579 -0.556665812921053 -0.595902040578947 -0.779362879868421 -0.62832548515671 -0.653230961710526 -0.557744250743421 -0.698165750144737 -0.594436686315789 -0.634834067584211 -0.499170384223684 -0.606136512092105 -0.529954497482895 -0.572971700581579 -0.659890301986842 -0.662550434960526 -0.771847439605263 -0.795380007631579
10 "WALKING" 0.278727646263736 -0.0190040738879121 -0.105757844742857 -0.348462623197802 -0.339639507021978 -0.462655397736264 0.810377334065934 -0.140347627472527 0.0917344757791209 -0.971056296703297 -0.962181641098901 -0.926086150879121 0.0839124154912088 0.0127582660087912 -0.013150068598022 -0.337993044586813 -0.380567646640549 -0.65363992710989 0.0199089921597802 -0.0696127557967033 0.0816852327412088 -0.56724112789011 -0.416697455338462 -0.456716794527473 -0.102995607543956 -0.054423543967033 -0.0462698060648352 -0.597967126263736 -0.680682637582418 -0.572768070021978 -0.310578170549451 -0.393509828523077 -0.310578170549451 -0.393509828523077 -0.412615567074824 -0.353502169389011 -0.349689017006593 -0.509275368437802 -0.635561806483516 -0.686096425934066 -0.344741915461538 -0.331365978195604 -0.522672437540659 -0.351181966472527 -0.386790333965934 -0.47695076550989 -0.366854816630769 -0.403171901034835 -0.613453769091209 -0.36798287811978 -0.399168197268132 -0.693562013846154 -0.489770609967033 -0.507879107802198 -0.416510072989011 -0.594081540395604 -0.375828616131868 -0.520826785096703 -0.348288198931868 -0.515532918549451 -0.332143120563736 -0.388659972676593 -0.552338977153846 -0.567427134252747 -0.684369338461538 -0.711147235714286
10 "WALKING_DOWNSTAIRS" 0.273409063043478 -0.0151724457391304 -0.105846119565217 -0.77860871076087 -0.714778518 -0.809214775869565 0.527237569782609 0.184986182304348 0.0079637805826087 -0.987567808695652 -0.977131995869565 -0.971685117826087 0.105203848 0.00390473490347826 -0.0286601827534783 -0.755826175978261 -0.712901707565217 -0.867113329347826 -0.0114876336869565 -0.0678593184369565 0.105335353673913 -0.82544024673913 -0.793209286326087 -0.771696937543478 -0.11465882426087 -0.055950869776087 -0.0575015052782609 -0.828757956956522 -0.873576470217391 -0.821864071304348 -0.753192491736087 -0.771770391086957 -0.753192491736087 -0.771770391086957 -0.772800003130435 -0.729341398717391 -0.749971498586957 -0.796695679413044 -0.852204800869565 -0.87010964673913 -0.764490256478261 -0.701298863247826 -0.825363487826087 -0.785377408695652 -0.7413093545 -0.815355130217391 -0.763946389084783 -0.72139681176087 -0.854558223695652 -0.769292521345652 -0.723699442152174 -0.878168249347826 -0.782674578043478 -0.81786611326087 -0.757967537676087 -0.839369212608696 -0.781537145152174 -0.797383352608696 -0.750251888717391 -0.820621990369565 -0.728401870978261 -0.732129487478261 -0.814640094565217 -0.820936118586956 -0.871294913695652 -0.877568002608696
10 "WALKING_UPSTAIRS" 0.291746213058824 -0.0108774060382353 -0.121741783852941 -0.700536887941177 -0.650856422617647 -0.714857296411765 0.494600688235294 0.146891461147059 -0.0107371874705882 -0.953452358823529 -0.964622369411765 -0.953961406176471 0.0663908251470588 0.0202478287794118 0.00588795997970588 -0.694222665852941 -0.680033894714706 -0.832864365 -0.0684752594941176 -0.0856304218070588 0.0874370595588235 -0.770426231117647 -0.718663087882353 -0.743926345823529 -0.111909231941176 -0.01365021195 -0.0611659743529412 -0.802069607941176 -0.838323529411765 -0.792221029117647 -0.662641053029412 -0.684424221294118 -0.662641053029412 -0.684424221294118 -0.721104842029412 -0.683248316261765 -0.665781224538235 -0.727056102352941 -0.821370551764706 -0.834387373529412 -0.691333057529412 -0.650786975579412 -0.754391928823529 -0.705055232647059 -0.675567786758824 -0.716956942647059 -0.701550336697059 -0.689676474411765 -0.809951100882353 -0.714439195260882 -0.692529384205882 -0.855158262058824 -0.751197885764706 -0.761052588823529 -0.714717100464706 -0.778470626147059 -0.699826867941176 -0.777819184411765 -0.672562135794118 -0.743095588558824 -0.673746022470588 -0.699149819323529 -0.761408726470588 -0.751945526764706 -0.834005725294118 -0.846969279705882
